"Title","Description"
"えኔ문҉҈҉̌҉̃҉͊҉내҉રત્ર","항공기 #비행기 #귀신 #미스테리 #나폴리탄 #공포 #무서운 #무서운이야기 #괴담 #쇼츠 #shorts 나레이션 : 유메."
"나이가 들수록 상대 이성에게 바라는 점","shorts #뇌절자 원본영상은 '찹찹 ChopChop' 채널에서 보실 수 있습니다."
"김해 장유 대청계곡 쪽 도로 침수 ... &quot;도로인지 계곡인지 온통 물바다&quot;","20일부터 남부지방에 많은 비가 내린 가운데, 21일 오전 김해 장유 대청계곡에 엄청나게 불어난 물이 흘러 내리고 있다. 계곡 쪽 산에서 ..."
"의외로 기차로 할 수 있는 것","김블루 VIP멤버쉽 가입하기!! : https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join 》김블루 시청자 디코 ..."
"쿠팡 카트가 현재 화제인 이유 #살림남","쿠팡에 접이식 카트가 현재 화제인데요! 1.접이식 카트   장을 볼 때 사용하는 접이식 폴딩 카트! 집에 도착하면 내부에 쇼핑한 짐이 ..."
"행보관님 저는 간부 아니에요?",""
"낙하산을 자동으로 열리게하는 “스태틱라인”","구독하기: https://bit.ly/2Ocrvck #military #공중강하 #낙하산 낙하산을 자동으로 열리게하는 “스태틱라인” #shorts #military This video ..."
"No way #beatbox  #tiktok",""
"퇴근핑","우주하마 UZUHAMA 퇴근핑 우주하마 팬카페 https://cafe.naver.com/uzuhama 우주하마 치지직 ..."
"요셉이 돌아오고 어색해진 창호와 경희 #파친코2 #애플티비 #kdrama #kdramaedit","파친코 시즌2, 5화-6 윤여정 이민호 김민하 노상현 정은채 진하."
"마지막 눈빛이 좀 무서운 아이유 #shorts","저승 가는 길로 들어갔다가 돌아온 구찬성에게 현실의 술을 권하는 김선비 #호텔델루나 #아이유 #여진구 #강미나 #피오 #조현철 ..."
"거지꼴로 쫓겨나는 재벌 패밀리의 이유 #눈물의여왕","shorts #눈물의여왕 #Queen of Tears #김수현 #김지원 #박성훈 #곽동연 #이주빈 TvN 드라마 눈물의 여왕 - ""세기의 결혼... 세기의 ..."
"아~ 밥하기 귀찮은데 맛있는건 먹고싶고","만원요리최씨남매 #삼겹살조림 #삼겹살덮밥."
"노래 한 소절 불러줬더니 폭풍 오열하는 직원들 반응ㄷㄷ 엠씨더맥스 - 그대는 눈물겹다","배그나 #엠씨더맥스 #그대는눈물겹다 #노래커버 #락발라드 #고음노래 #라이브 #shorts 엠씨더맥스 (M.C the MAX) - 그대는 눈물 ..."
"장난쳤을 때 남친마루vs 여친마루 #슈가커플 #sugar",""
"인플루언서라고 별거 없네ㅋ 또솔의 실체를 고발합니다^^ 🏫38화 왕따🏫 #또또하이스쿨","ㅡDDO DDO   ♪SOL INSTAGRAM | https://www.instagram.com/ddo.sol ♬HO INSTAGRAM | https://www.instagram.com/ddo.ho ..."
"며느리한테 오늘은 욕 안했다고하는 시어머니","순자엄마 #몰카 #시트콤 #shorts 맛있는 김치는 순자엄마몰 ☺️ http://m.xn--hz2b95mi4ct6b.com/ 좋아요 & 구독 꾹꾹 순자네 시트콤 ..."
"태하의 신박한 돈계산💰 | #윤태하 #태하 #내아이의사생활 #ENA","'내 아이의 사생활'이 궁금하다면? 매주 토요일 저녁 8시 30분 ENA 방송 #내아이의사생활 #도경완 #장윤정 #도연우 #도하영 ..."
"&quot;윤석열은 이제 끝났다&quot;... 국민의힘 대변인 윤희석, 갑작스러운 자폭에 현장 아수라장",""
"케이의 총쏘기 춤 챌린지","총쏘기춤."
"중심 잡으면 1초에 천원씩 드릴게요.",""
"GTOUR대회중에🥳치자마자 알아버린거야 내가 👆🏻알바트로스 했다는걸🤟🏻 박래성 GTOUR 6차대회 FR",""
"커플.. 풍선껌.. 그리고 연준 #H2 #핫투데이 #txt",""
"5초 안에 와이프 흥분시키는법? #Shorts","배란일은 못 참지."
"&#39;I AM STILL&#39; WITH YOU #정국 #JungKook #JUNGKOOK_IAMSTILL",""
"롤 역대급 밈을 남긴 프로 선수들 ㅋㅋ","shorts #쇼츠 #lck #롤드컵 #페이커 #클템 #앰비션 게임팟 유튜브 - youtube.com/channel/UCmdXRiW6qkjP0GTfIZygfew 개마 ..."
"모르면 손해보는 어센트 고인물자리 모음!",""
"월즈에 진출할 수 있게 된 스카웃??","lck."
"급식왕 김정욱의 20문 20답ㅋㅋㅋㅋㅋ","급식왕 #20문20답 #꿀팁 비즈니스 메일 E-MAIL(BUSINESS) : schoolfoodking@sandboxnetwork.net 급식걸즈 채널 링크 ..."
"재벌집 회장님이 장자 승계 원칙을 고집하는 이유 #shorts #재벌집막내아들 #송중기 #이성민","shorts #재벌집막내아들 #송중기 #이성민 #윤제문 #박지현 #김신록 #김도현."
"티원이 2024 월즈 우승하면 달성하는 최초의 기록들",""
"슈화가 쓰는 파데,과연 우리나라에서 젤 하얄까? #13호파데추천 #밝은파데추천 #뷰티꿀팁",""
"내 통제안에 있어야 안심이야 #파친코시즌2 #pachinko2 #이민호 #김성규","haruthbam Apple TV+에서 방영되는 '파친코 시즌 2'는 베스트셀러 이민진 작가 소설을 원작으로 한 드라마로, 가족과 사랑, 그리고 ..."
"[24/25 PL] 경사 났네! 손흥민의 2호 도움과 매디슨의 쐐기골 (09.21)","토트넘 vs 브렌트포드 #shorts 24-25시즌 PL & UCL도 SPOTV와 함께! ☞ https://www.spotvnow.co.kr/football/"
"ペットと遊んでくれる殊勝な主人たち","1分間、またはさまざまな世間話をします！ このエピソードでは、ペットたちと遊んでくれる殊勝な飼い主たちについてお話しし ..."
"zoochosis animal : domino effect 도미노 효과 #zoochosis  #animal #동물  #domiono #도미노 #주코시스 #cartooncat","zoochosis animal : domino effect 도미노 효과 #zoochosis #animal #동물 #domiono #도미노 #주코시스 #cartooncat."
"스카웃 월즈 간다?",""
"장애인 주차구역 위반 신고 했더니","장애인주차 #주차 #주차빌런 아프리카 방송:https://bj.afreecatv.com/crosself91 치지직 ..."
"&quot;탄핵은 문재인한테 어울리지&quot; 배준영","젊은시각의 회원이 되어주세요! https://www.youtube.com/channel/UCuCECsh_wb-C4loI4xboWVw/join [문의·제보] ..."
"남편이 골라준옷 입어보기 #shorts",""
"태하가 제일 자신 있는 숫자 세기👍 | #윤태하 #태하 #내아이의사생활 #ENA","'내 아이의 사생활'이 궁금하다면? 매주 토요일 저녁 8시 30분 ENA 방송 #내아이의사생활 #도경완 #장윤정 #도연우 #도하영 ..."
"김재중 &#39;도대체 얼마길래?&#39; 아버지에게 두둑한 용돈뭉치(?) 플렉스💲 #newsen #shorts #newsenplus #김재중 #편스토랑 #김재중레시피 #레시피 #용돈 #부모님","김재중누나 #김재중본가 이 영상은 쇼츠 영상입니다   [copyrightc 뉴스엔. 무단전재 & 재배포 금지] 뉴스엔에서 운영하는 연예계 ..."
"육상 스타가 실격된 충격적인 이유",""
"오늘 제 찐 맛집 풉니다",""
"여자만 가능한 동작⁉️😱 Only girls can do this?","URE - Life is a challenge 수업 안내 Class Information https://1llusion.modoo.at/ 온라인 클래스 Online Class ..."
"존윅으로 각성한 지리는 플레이","배틀그라운드 매드무비 하이라이트: 배그 클립 PUBG Moment Highlights: PUBG CLIP."
"경찰대 안에서 최후의 결전을 준비하는 강하늘과 박서준 #청년경찰","shorts #영화 #청년경찰 #명장면 #박서준 #강하늘 #성동일 #박하선 #고준 #이호정 #조준."
"전어를 대하는 몽실이 맛을 아는겨!!! #남해 #전어 #몽실이 #리트리버",""
"각 잡고 고음 노래 불러줬더니 반전 노래 실력에 놀란 동료 반응ㄷㄷ 마야 - 마야 못다 핀 꽃 한 송이","배그나 #마야 #못다핀꽃한송이 #노래커버 #고음노래 #라이브 #shorts 마야 - 마야 못다 핀 꽃 한 송이 cover 배그나 영상을 재밌게 ..."
"ボール状になるアリ",""
"뉴비인데 팀평 좀 해주세요!","피파4 #fc온라인 #fconline 광고,제휴 문의: CrazyWin1982@gmail.com 메일 보내실 때 제목에 [유봉훈] 붙여주세요 축구N피파 ..."
"재벌집 막내 손주 꼬시려다 실패한 여자의 뻔뻔한 행동 #shorts #재벌집막내아들 #송중기 #이성민","shorts #재벌집막내아들 #송중기 #이성민 #윤제문 #박지현 #김신록 #김도현."
"부부싸움 다음 날.. #shorts",""
"딸기 라떼 좋아하는 충청도 아기🍓 | #윤태하 #태하 #내아이의사생활 #ENA","'내 아이의 사생활'이 궁금하다면? 매주 토요일 저녁 8시 30분 ENA 방송 #내아이의사생활 #도경완 #장윤정 #도연우 #도하영 ..."
"호그와트 다니는 일반학생🐱",""
"친구의 남친이 나한테 작업거는거 같아…#썰 푼다",""
"주민 혼자 야생 1화","마인크래프트 팬카페 : https://cafe.naver.com/nabu0305 E-Mail : nabu010305@gmail.com 멤버십 채널에 가입하여 혜택을 누려 ..."
"아픈 정우를 챙겨주는 은우😇🩵","differentJH."
"LEVEL BOCAH KOK PEDES? MAKAN WONTON DI PASAR CIDU MAKASSAR! #makananindonesia","Jangan lupa klik loncengnya untuk dapatkan notifikasi video terbaru dari aku, klik subscribe dan like juga ya   Follow akun Social ..."
"자기한테 원한이 있는 상대를 우연히 만난 알파고","스타크래프트 테란 STX전프로 ☆알파고☆김성현의 공식채널입니다:D #알튜브 #알파고 #김성현 #스타 #스타크래프트 #starcraft ..."
"강원도 대박집 된장고추장아찌 #shorts","된장고추장아찌 #레시피."
"탈북녀도 놀란 이승연의 털털함 #잘살아보세","[잘 살아보세] 39회 (2015-12-12) #잘살아보세 #탈북미녀 #최수종."
"이도 아기원숭이설🐵 누나 타는거 보고 재밌어보여서 탄다고는 했는데 생각했던 그림이 아닌듯ㅋㅋㅋ #21개월아기#아들#shortsbaby",""
"부산 연제구 물에 잠긴 차량...차 버리고 대피 / YTN","물이 허리 아래까지 차오른 차도 한복판, 차들이 모두 멈춰서 있습니다. 교통 통제 인원도 보이지만, 사실상 할 수 있는 일은 없어 ..."
"자꾸 엉켜서 킹받는 목걸이 2500원으로 정리하기🔥",""
"이병 한가온",""
"Can you hear my SOS?🚨 지금 #피프티피프티 에 빠지고 갇힌 사람 여기 있어요🙋‍♀️  | FIFTY FIFTY - SOS | #PLAYCOLOR","Can you hear my SOS?   지금 #피프티피프티 노래에 빠지고 미모에 갇힌 사람 여기 있어요  ‍♀️ _ #FIFTYFIFTY #SOS ..."
"#Supersonic ❤️‍🔥with #꼰대희 #ggondaehee #프로미스나인 #fromis_9 #Supersonic_Challenge #flover @ggondaehee","송하영 #SongHaYoung #이나경 #LeeNaGyung."
"자기처럼 쌍욕하는 엄마들이 많다고 끝까지 우기는 아내 #shorts #이혼숙려캠프","shorts #이혼숙려캠프 #서장훈 #박하선 이혼을 고민 중인 부부들이 합숙을 통해 이혼 숙려기간과 조정 과정을 가상체험해 보며, 실제 ..."
"어차피 우승은 기아 !!! 게임은져도 텐션은 죽지않는다!! 240919 김한나 치어리더 삐끼삐끼 직캠","24.09.19 잠실종합운동장 기아타이거즈 원정 응원단 김한나 치어리더 직캠 #삐끼삐끼 #아웃송."
"어차피 우승은 기아 !!! 게임은져도 텐션은 죽지않는다!! 240919 김한나 치어리더 삐끼삐끼 직캠","24.09.19 잠실종합운동장 기아타이거즈 원정 응원단 김한나 치어리더 직캠 #삐끼삐끼 #아웃송."
"Max and Caroline participate in Arm wrestling 💪🤣 #shorts #funny #2brokegirls",""
"말랑핑 진화과정!! 죠죠말랑핑👾",""
"숨길 수 없는 한국인의 본능? 🤣","택배 #배달 #코리수 - 치지직 생방송 https://chzzk.naver.com/d6ca483312eb96b9323c3283eaec6516 - 다시보기 ..."
"공천개입 사건에 김용남은 왜 모른 척 할까?",""
"#35년만에 #졸업장을 #받은 #국회의원 #김미애 #포항여고 #가정형편 #어려워 #방직공장 #취직 #중퇴 #국민의힘 #해운대을 #공부가 #너무하고 #싶어 #펑펑 #울었다 #기부천사","35년만에 #졸업장을 #받은 #국회의원 #김미애 #포항여고 #가정형편 #어려워 #방직공장 #취직 #중퇴 #국민의힘 #해운대을 #공부가 ..."
"진짜 맛있는데 유독 한국에서 너무 비싼 치즈","에어프라이어로 만드는 브리치즈 구이 레시피입니다. 시청해 주셔서 감사합니다. #shorts #브리치즈 #브리치즈구이."
"닭가슴살급 가성비 지리는 부위","요리사 #닭 @lichencook."
"PSG가 이강인 판매할 수 있는 가격 ㄷㄷ","shorts."
"바람 난 인태, 알고보니 유부녀!?? #가문의영광 #유동근",""
"한국인들의 승부욕",""
"중식 최고 여경래에게 존경 표하는 철가방 흑수저 요리사 ㄷㄷ #흑백요리사",""
"여기까지 와서 정말 이럴래?? #지붕뚫고하이킥 #윤시윤 #신세경 #오현경 #고3 #수능 #북한산 #절 #날다람쥐 #shorts #정보석 #이순재 #진지희 #이기광 #시트콤",""
"소유권 분쟁이 섬이 사라져서 끝난섬",""
"미녀 아나운서 출신 의원이 말하는 김건희가 역대 최악의 &#39;영부인&#39;인 이유",""
"누가 더 좋아요?",""
"여기 나오는 단어 다 알면 직장인","문쌤 #직장인 #대기업 Instagram @bdnspresents."
"아버지한테 사랑을 받고 싶던 소녀  #완결웹툰 #웹툰추천","제목 : 숲속에서 공작이 주운 것은 ✓연재 : 네이버 웹툰 ✓장르 : 로판 ✓작가 : 이재원,젭,MON쉘 ✓95화 완결 #웹툰추천 #웹툰리뷰 ..."
"생각보다 쉬운 마술 트릭","비즈니스 문의 : valuableshorts34@gmail.com."
"이상한 상황에 두 눈을 의심한 사람들ㅋㅋㅋㅋ",""
"끝까지 유쾌한 최말년의 전역날 #푸른거탑 #군대",""
"[fromis_9]술술 부는 이나경","프로미스나인 #프나 #프미나 #꼰대희 #송하영 #이나경 #아이돌 #걸그룹."
"백봉기 일병에게 따뜻한 위로를 건네는 소대 고참들 #푸른거탑 #군대","백봉기 일병에게 따뜻한 위로를 건네는 소대 고참들 #푸른거탑 #군대."
"요즘 상승세인 뮌헨, 골때리는 팀 분위기ㅋㅋㅋㅋㅋ","shorts 사진-게티이미지."
"케이블 머신 때문에 싸우는 헬창ㄷㄷ","[미트리] 닭가슴살, 소고기, 다이어트 식품 최대 할인   https://metree.co.kr/index/index.php?sponsor=100417958 회원가입시 ..."
"와.. 빨무 미네랄 효율이 달랐다고??ㄷㄷ 【 스타 빨무 】","빨무 #스타 #스타크래프트 #인피쉰 #infishin #starcraft #빠른무한 #remastered 안녕하세요   스타크래프트 빨무 방송하는 인피쉰 ..."
"임영웅 삼시세끼 등장에 뛰쳐나온 차승원 유해진 형님들!! ㄷㄷ","영상을 보시고 도움이 되셨다면 '구독'과 '좋아요' 부탁드리겠습니다 시청해 주셔서 감사합니다."
"티니핑에 빠진 삐코 동심파괴해버리기💥",""
"바보만들기책이 사라졌다!! [바보만들기 1화]","시트콤 #코미디 #인싸가족 #로블록스 #roblox #로블록스상황극 #바보만들기 ❤인싸가족 인형 구매하러가기 ..."
"센스 있는 서폿과 원딜이 라인전을 터트리는 방법","원딜강의 #원딜 #땅우양 #lck #카이팅 #롤매드무비 #매드무비 #롤 #lol #leagueoflegends #땅우양매드무비 #shorts."
"강제 다이어트","여러분! 멤버십이 생겼어요⭐️ 우도준 채널 멤버십을 가입하고 혜택을 받아보세요❤️ ..."
"구 사황들이 루피를 못 죽였던 이유","원피스 #onepiece."
"오늘도 평화로운 방가네 입니다...ㅋㅋㅋㅋㅋㅋㅋ","shorts."
"???:유나야 ㅅ로 시작해서 ㅎ로 끝나는게 뭐가 있을까?","shorts."
"헬창들의 목숨을 건 기싸움...!","shorts."
"Two Brits try Kettlecorn at Dollywood!","Check out our latest JOLLY merch at http://getjolly.store Click here to buy Josh's bestselling autobiography!"
"준범이가 싫다는데 #현희엄마도 못 당하쥐 #취향확실하네🤗",""
"핸드폰 좋은 거 쓰시네",""
"완벽한 파김치 레시피",""
"Scrapbooking 다꾸 | Frozen : Anna 겨울왕국 안나 | Journaling","안녕하세요☺️ 바이올런트 다꾸 쇼츠 입니다   바이올런트 다꾸란, 정크 다꾸와 일반 다꾸의 중간이라고 보시면 됩니다! 여러 가지 ..."
"내딸..이렇게 잘 뛰었나? #baby #cutebaby #koreanbaby #아기브이로그",""
